pl_name,hostname,ra,dec,sy_dist,sy_plx,sy_gaiamag
GJ 676 A e,GJ 676 A,262.5448903,-51.6377777,16.0272000,62.3650000,8.8651700
GJ 680 b,GJ 680,263.8072214,-48.6788427,9.6731500,103.3500000,9.2832200
GJ 682 b,GJ 682,264.2610245,-44.3232519,5.0067100,199.7030000,9.5702500
GJ 682 c,GJ 682,264.2610245,-44.3232519,5.0067100,199.7030000,9.5702500
GJ 685 b,GJ 685,263.8960378,61.6793482,14.3155000,69.8254000,9.1671000
GJ 687 b,GJ 687,264.1041731,68.3336741,4.5493900,219.7810000,8.0275400
GJ 687 c,GJ 687,264.1041731,68.3336741,4.5493900,219.7810000,8.0275400
GJ 720 A b,GJ 720 A,278.8294172,45.7456038,15.5575000,64.2488000,9.1049600
GJ 724 b,GJ 724,280.2383650,-13.3824997,16.9658000,58.9132000,9.7691500
GJ 740 b,GJ 740,284.4997178,5.9028670,11.1017000,90.0477000,8.4563600
GJ 806 b,GJ 806,311.2697002,44.5002351,12.0445000,82.9968000,9.8246100
GJ 806 c,GJ 806,311.2697002,44.5002351,12.0445000,82.9968000,9.8246100
GJ 832 b,GJ 832,323.3912616,-49.0125169,4.9643500,201.4070000,7.7376100
GJ 849 b,GJ 849,332.4229938,-4.6408317,8.8005800,113.6000000,9.2245000
GJ 849 c,GJ 849,332.4229938,-4.6408317,8.8005800,113.6000000,9.2245000
GJ 86 b,GJ 86,32.6224785,-50.8209945,10.7836000,92.7042000,5.8851600
GJ 876 b,GJ 876,343.3239737,-14.2665958,4.6751700,213.8670000,8.8753000
GJ 876 c,GJ 876,343.3239737,-14.2665958,4.6751700,213.8670000,8.8753000
GJ 876 d,GJ 876,343.3239737,-14.2665958,4.6751700,213.8670000,8.8753000
GJ 876 e,GJ 876,343.3239737,-14.2665958,4.6751700,213.8670000,8.8753000
GJ 887 b,GJ 887,346.4668274,-35.8530693,3.2900000,303.9000000,
GJ 887 c,GJ 887,346.4668274,-35.8530693,3.2900000,303.9000000,
GJ 896 A b,GJ 896 A,352.9700384,19.9370011,6.2602200,159.7100000,9.0375800
GJ 900 b,GJ 900 A,353.7526177,1.6055211,20.8065000,48.0331000,9.0257100
GJ 9066 c,GJ 9066,30.0588307,13.0443172,4.4710000,223.6350000,10.6711000
GJ 9404 b,GJ 9404,184.8472095,28.3827126,23.8839000,41.8403000,9.8702100
GJ 96 b,GJ 96,35.5624031,47.8802075,11.9315000,83.7829000,8.6318600
GJ 9689 b,GJ 9689,303.4677310,13.3888921,30.6203000,32.6292000,10.5372000
GJ 9714 b,GJ 9714,315.4141767,-32.5250028,20.5121000,48.7229000,8.8377000
GJ 9827 b,GJ 9827,351.7717763,-1.2853435,29.6610000,33.6855000,9.8377300
GJ 9827 c,GJ 9827,351.7717763,-1.2853435,29.6610000,33.6855000,9.8377300
GJ 9827 d,GJ 9827,351.7717763,-1.2853435,29.6610000,33.6855000,9.8377300
GPX-1 b,GPX-1,38.3691648,56.0257080,655.0130000,1.4989500,12.2228000
GQ Lup b,GQ Lup,237.3003643,-35.6515055,151.1690000,6.5867800,11.2608000
GSC 06214-00210 b,GSC 06214-00210,245.4776921,-20.7193398,108.5000000,9.1879700,11.8633000
GU Psc b,GU Psc,18.1464850,17.0650029,47.5501000,21.0019000,12.9656000
Gaia-1 b,Gaia-1,90.6436658,-0.5771099,363.6600000,2.7211200,12.9988000
Gaia-2 b,Gaia-2,110.7353308,67.2526565,209.2290000,4.7506600,11.1968000
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,980.0000000,,
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,890.0000000,,
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,1660.0000000,,
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,1040.0000000,,
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,1580.0000000,,
Gaia22dkvL b,Gaia22dkvL,151.7690000,-66.1808889,1270.0000000,,
Gl 378 b,Gl 378,150.5865513,48.0824515,14.9545000,66.8407000,9.2651500
Gl 49 b,Gl 49,15.6687321,62.3454386,9.8528000,101.4650000,8.6628200
Gl 686 b,Gl 686,264.4764878,18.5959509,8.1572800,122.5610000,8.7389900
Gliese 12 b,Gliese 12,3.9579137,13.5576175,12.2100000,81.8711000,11.3963000
HAT-P-1 b,HAT-P-1,344.4453632,38.6749190,158.9790000,6.2615300,10.1786000
HAT-P-11 b,HAT-P-11,297.7101763,48.0818635,37.7647000,26.4508000,9.1509800
HAT-P-11 c,HAT-P-11,297.7101763,48.0818635,37.7647000,26.4508000,9.1509800
HAT-P-12 b,HAT-P-12,209.3886452,43.4933100,142.7510000,6.9763200,12.4197000
HAT-P-13 b,HAT-P-13,129.8823772,47.3519076,246.8100000,4.0231300,10.4168000
HAT-P-13 c,HAT-P-13,129.8823772,47.3519076,246.8100000,4.0231300,10.4168000
HAT-P-14 b,HAT-P-14,260.1161719,38.2421682,222.6630000,4.4623300,9.8728300
HAT-P-15 b,HAT-P-15,66.2481420,39.4606020,192.5160000,5.1663800,11.7232000
HAT-P-16 b,HAT-P-16,9.5730343,42.4630961,226.6370000,4.3859100,10.7568000
HAT-P-17 b,HAT-P-17,324.5359781,30.4881882,92.3831000,10.7960000,10.2743000
HAT-P-17 c,HAT-P-17,324.5359781,30.4881882,92.3831000,10.7960000,10.2743000
HAT-P-18 b,HAT-P-18,256.3463760,33.0123251,161.4000000,6.1669300,12.3682000
HAT-P-19 b,HAT-P-19,9.5165832,34.7114025,202.0780000,4.9199800,12.5567000
HAT-P-2 b,HAT-P-2,245.1514324,41.0479601,127.7740000,7.7974900,8.5984200
HAT-P-2 c,HAT-P-2,245.1514324,41.0479601,127.7740000,7.7974900,8.5984200
HAT-P-20 b,HAT-P-20,111.9164295,24.3361185,71.0374000,14.0483000,10.9903000
HAT-P-21 b,HAT-P-21,171.2749348,41.0280207,277.2780000,3.5780700,11.5583000
HAT-P-22 b,HAT-P-22,155.6814593,50.1287115,81.7647000,12.2014000,9.5193600
HAT-P-23 b,HAT-P-23,306.1239076,16.7621462,364.8130000,2.7128900,12.1741000
HAT-P-24 b,HAT-P-24,108.8251171,14.2626064,415.3440000,2.3794700,11.6396000
HAT-P-25 b,HAT-P-25,48.4354731,25.1973548,300.3840000,3.3009100,12.8416000
HAT-P-26 b,HAT-P-26,213.1565508,4.0594175,141.8370000,7.0221300,11.4641000
HAT-P-27 b,HAT-P-27,222.7673221,5.9473626,199.1730000,4.9922000,11.9562000
HAT-P-28 b,HAT-P-28,13.0009159,34.7284020,401.3190000,2.4632700,12.8718000
HAT-P-29 b,HAT-P-29,33.1310921,51.7787754,313.5760000,3.1609900,11.7336000
HAT-P-3 b,HAT-P-3,206.0940142,48.0285650,134.5540000,7.4031100,11.2795000
HAT-P-30 b,HAT-P-30,123.9498431,5.8368669,213.9850000,4.6449800,10.2998000
HAT-P-31 b,HAT-P-31,271.5376722,26.4266061,344.0500000,2.8778900,11.4501000
HAT-P-32 b,HAT-P-32,31.0427614,46.6878512,289.2050000,3.4304600,11.1335000
HAT-P-33 b,HAT-P-33,113.1842383,33.8350214,396.1100000,2.4966000,11.0238000
HAT-P-34 b,HAT-P-34,303.1954355,18.1047776,249.3250000,3.9827200,10.1944000
HAT-P-35 b,HAT-P-35,123.2507030,4.7870288,506.9650000,1.9447800,12.2802000
HAT-P-36 b,HAT-P-36,188.2662048,44.9153672,294.4190000,3.3677600,12.0930000
HAT-P-37 b,HAT-P-37,284.2960393,51.2691212,390.5940000,2.5313800,13.2615000
HAT-P-38 b,HAT-P-38,35.3834942,32.2460441,255.2060000,3.8899100,12.3021000
HAT-P-39 b,HAT-P-39,113.7582526,17.8300283,697.0040000,1.4063600,12.2269000
HAT-P-4 b,HAT-P-4,229.9912200,36.2295450,320.4510000,3.0919400,11.0634000
HAT-P-40 b,HAT-P-40,335.5129199,45.4573423,464.4690000,2.1245900,11.4162000
HAT-P-41 b,HAT-P-41,297.3226523,4.6724124,348.1850000,2.8438600,10.9390000
HAT-P-42 b,HAT-P-42,135.3443583,6.0970828,405.2380000,2.4395700,12.0031000
HAT-P-43 b,HAT-P-43,128.9256885,10.2065866,528.8250000,1.8622700,13.2165000
HAT-P-44 b,HAT-P-44,213.1438604,47.0147826,347.8500000,2.8459400,12.9729000
HAT-P-44 c,HAT-P-44,213.1438604,47.0147826,347.8500000,2.8459400,12.9729000
HAT-P-45 b,HAT-P-45,274.3732697,-3.3810594,298.6400000,3.3218000,12.3977000
HAT-P-46 b,HAT-P-46,270.4441831,-2.9709800,290.7360000,3.4123700,11.6843000
HAT-P-49 b,HAT-P-49,305.4413294,26.6926759,350.3510000,2.8257600,10.2071000
HAT-P-5 b,HAT-P-5,274.4055335,36.6214617,303.3360000,3.2678600,11.8224000
HAT-P-50 b,HAT-P-50,118.0634379,12.1393474,515.4580000,1.9129300,11.6722000
HAT-P-51 b,HAT-P-51,21.0651251,32.8107000,440.0890000,2.2439900,13.2846000
HAT-P-52 b,HAT-P-52,42.7217412,29.0222492,361.1550000,2.7403300,13.7870000
HAT-P-53 b,HAT-P-53,21.8711012,38.9681137,666.8020000,1.4711400,13.5142000
HAT-P-54 b,HAT-P-54,99.8979924,25.4824005,143.6510000,6.9325200,13.0172000
HAT-P-55 b,HAT-P-55,264.2735096,25.7311468,511.3880000,1.9266000,13.0955000
HAT-P-56 b,HAT-P-56,100.8480137,27.2521823,320.6390000,3.0912300,10.8245000
HAT-P-57 b,HAT-P-57,274.7434180,10.5971968,279.8600000,3.5450500,10.4253000
HAT-P-58 b,HAT-P-58,68.8465093,56.8682691,515.5900000,1.9123000,12.7202000
HAT-P-59 b,HAT-P-59,292.4588212,62.5291892,265.4710000,3.7380500,11.6787000
HAT-P-6 b,HAT-P-6,354.7740917,42.4659866,275.3580000,3.6035700,10.3056000
HAT-P-60 b,HAT-P-60,28.2825719,52.0539209,233.2200000,4.2597200,9.5635500
HAT-P-61 b,HAT-P-61,75.4801665,50.1311784,338.8400000,2.9229800,12.9386000
HAT-P-62 b,HAT-P-62,74.5043816,48.3008551,348.8150000,2.8388100,12.4362000
HAT-P-63 b,HAT-P-63,269.5720695,5.7613709,403.4580000,2.4499800,13.5106000
HAT-P-64 b,HAT-P-64,68.9743955,2.4312732,651.8970000,1.5053700,12.6221000
HAT-P-65 b,HAT-P-65,315.9054895,11.9893675,738.5190000,1.3260800,12.9952000
HAT-P-66 b,HAT-P-66,150.5726262,53.9508237,935.4560000,1.0395800,12.8922000
HAT-P-67 b,HAT-P-67,256.6107279,44.7768849,371.6860000,2.6617600,9.9749600
HAT-P-68 b,HAT-P-68,118.4831501,23.9382192,202.1520000,4.9179300,13.5442000
HAT-P-69 b,HAT-P-69,130.5056385,3.7105662,341.2630000,2.9020600,9.7733200
HAT-P-7 b,HAT-P-7,292.2471900,47.9695429,341.0790000,2.9031000,10.3654000
HAT-P-70 b,HAT-P-70,74.5523332,9.9979794,330.7390000,2.9962100,9.4517400
HAT-P-8 b,HAT-P-8,343.0414932,35.4471778,211.5530000,4.6984400,10.1489000
HAT-P-9 b,HAT-P-9,110.1685157,37.1405946,455.2030000,2.1687000,12.1536000
HATS-1 b,HATS-1,175.5252399,-23.3548451,283.9710000,3.4933600,11.9363000
HATS-10 b,HATS-10,294.3068385,-22.2044872,534.8890000,1.8411800,12.9838000
HATS-11 b,HATS-11,289.4007603,-22.3900092,944.6030000,1.0313500,13.8333000
HATS-12 b,HATS-12,289.2024020,-19.3559227,746.1380000,,12.6766000
HATS-13 b,HATS-13,316.9614798,-26.0967205,421.8550000,2.3429100,13.6799000
HATS-14 b,HATS-14,313.2154754,-25.6873756,513.0110000,1.9211900,13.7712000
HATS-15 b,HATS-15,311.0920041,-19.4375266,1139.5500000,0.8538050,14.6473000
HATS-16 b,HATS-16,358.5588439,-30.0130385,757.0440000,1.2921000,13.6864000
HATS-17 b,HATS-17,192.1895676,-47.6136789,400.3310000,2.4713700,12.2179000
HATS-18 b,HATS-18,173.9574203,-29.1560639,624.3680000,1.5735800,13.8786000
HATS-2 b,HATS-2,176.7388264,-22.5630097,341.9250000,2.8960600,13.3419000
HATS-22 b,HATS-22,174.0098693,-29.5433642,229.5180000,4.3283000,13.1225000
HATS-23 b,HATS-23,286.3667500,-50.0673496,639.0040000,1.5364900,13.7520000
HATS-24 b,HATS-24,268.8907069,-61.7474000,494.1820000,1.9965800,12.6911000
HATS-25 b,HATS-25,207.9076746,-23.7812403,471.1580000,2.0945200,12.9353000
HATS-26 b,HATS-26,144.9268593,-28.5856004,861.8430000,1.1318900,12.8431000
HATS-27 b,HATS-27,193.5524603,-46.5877159,816.9880000,1.1982100,12.6792000
HATS-28 b,HATS-28,284.3997616,-49.1385126,535.3830000,1.8394900,13.7929000
HATS-29 b,HATS-29,285.0965172,-54.8933408,353.8910000,2.7976900,12.4594000
HATS-3 b,HATS-3,312.4574879,-24.4286938,411.2110000,2.4042100,11.8914000
HATS-30 b,HATS-30,5.6185250,-59.9425892,342.1400000,2.8940700,12.0815000
HATS-31 b,HATS-31,191.7028214,-24.4273897,773.9740000,1.2636900,12.9613000
HATS-32 b,HATS-32,346.0750861,-21.2720168,745.1160000,1.3134800,14.2166000
HATS-33 b,HATS-33,294.6336944,-55.3302692,248.4600000,3.9963300,11.7082000
HATS-34 b,HATS-34,0.7744866,-62.4693167,508.8420000,1.9363800,13.6790000
HATS-35 b,HATS-35,296.6884420,-63.5656488,514.5550000,1.9155600,12.4605000
HATS-36 b,HATS-36,291.4787013,-23.2028183,856.4360000,1.1397300,14.2330000
HATS-37 A b,HATS-37 A,199.8018300,-22.9868431,211.8960000,4.6916600,11.9978000
HATS-38 b,HATS-38,154.2710615,-25.2762982,343.5250000,2.8828300,12.2781000
HATS-39 b,HATS-39,112.4192251,-29.9379163,878.5210000,1.1208000,12.6539000
HATS-4 b,HATS-4,94.1120914,-22.5468824,416.4590000,2.3723400,13.2862000
HATS-40 b,HATS-40,100.5712467,-29.7767800,1342.2900000,0.7161180,13.2842000
HATS-41 b,HATS-41,103.5173558,-27.0504156,737.6680000,1.3272500,12.5892000
HATS-42 b,HATS-42,108.4523991,-33.4373462,800.3770000,1.2207000,13.5627000
HATS-43 b,HATS-43,80.5382418,-30.9708179,362.2730000,2.7314800,13.4014000
HATS-44 b,HATS-44,84.3267559,-27.9725758,446.0350000,2.2131000,14.1595000
HATS-45 b,HATS-45,101.9942455,-21.9107112,772.1100000,1.2665000,13.2385000
HATS-46 b,HATS-46,6.7026401,-56.3161021,453.8080000,2.1747500,13.5270000
HATS-47 b,HATS-47,287.4844021,-49.6649424,300.6700000,3.2978700,14.3998000
HATS-48 A b,HATS-48 A,288.6720048,-59.5793505,263.6090000,3.7647700,13.8951000
HATS-49 b,HATS-49,6.6135927,-56.3442798,324.4130000,3.0537200,14.5449000
HATS-5 b,HATS-5,67.2228465,-21.4820568,246.3840000,4.0299800,12.4288000
HATS-50 b,HATS-50,300.4280761,-26.0775640,756.7420000,1.2934000,13.8936000
HATS-51 b,HATS-51,102.8474248,-29.0586551,389.5700000,2.5383400,12.3293000
HATS-52 b,HATS-52,140.0875894,-31.2692116,555.1340000,1.7726200,13.6269000
HATS-53 b,HATS-53,176.6283230,-33.8600764,585.7700000,1.6785200,13.6564000
HATS-54 b,HATS-54,200.6348641,-44.6888393,748.5850000,1.3083100,13.7762000
HATS-55 b,HATS-55,114.2833819,-32.7554188,609.8380000,1.6110400,13.3498000
HATS-56 b,HATS-56,180.1650720,-45.7994559,564.4090000,1.7437100,11.4877000
HATS-57 b,HATS-57,60.9482779,-19.0568182,279.4850000,3.5495300,12.1816000
HATS-58 A b,HATS-58 A,186.7873036,-48.9784105,403.5910000,,11.7679000
HATS-59 b,HATS-59,170.3243250,-22.3881770,642.8840000,1.5270000,13.7854000
HATS-59 c,HATS-59,170.3243250,-22.3881770,642.8840000,1.5270000,13.7854000
HATS-6 b,HATS-6,88.1468079,-19.0316268,169.3180000,5.8774200,14.3601000
HATS-60 b,HATS-60,341.3640336,-14.9917747,486.4740000,2.0272700,12.5004000
HATS-61 b,HATS-61,61.6578005,-25.3496674,679.7610000,1.4421400,13.0682000
HATS-62 b,HATS-62,312.4493079,-24.3035060,523.0670000,1.8838900,13.8321000
HATS-63 b,HATS-63,67.4185820,-28.1972149,623.2320000,1.5756000,13.7213000
HATS-64 b,HATS-64,144.2876092,-29.8004440,1080.1500000,0.8972030,12.8390000
HATS-65 b,HATS-65,292.9397825,-26.7402021,493.3200000,2.0002400,12.3793000
HATS-66 b,HATS-66,101.3948048,-33.8816918,1477.9800000,0.6476170,14.0086000
HATS-67 b,HATS-67,180.2087883,-46.1364201,960.1090000,1.0131000,13.5596000
HATS-68 b,HATS-68,15.0060770,-58.9047242,603.9550000,1.6271200,12.1631000
HATS-69 b,HATS-69,289.2974275,-60.8917599,414.5370000,2.3836200,13.7643000
HATS-7 b,HATS-7,208.8567465,-21.2078587,240.7070000,4.1257600,13.0499000
HATS-70 b,HATS-70,109.1045212,-31.2443947,1458.8300000,0.6579180,12.5860000
HATS-71 b,HATS-71,15.5518893,-61.7561333,140.2250000,7.1028600,15.3512000
HATS-72 b,HATS-72,339.0258401,-17.0003046,127.5890000,7.8090000,12.0725000
HATS-74 A b,HATS-74 A,171.0147921,-19.5569588,299.3890000,3.3136500,15.9837000
HATS-75 b,HATS-75,60.9493919,-25.4089214,194.9640000,5.1003800,14.9033000
HATS-76 b,HATS-76,70.3397665,-32.3204175,385.6890000,2.5643500,15.7942000
HATS-77 b,HATS-77,149.8236672,-27.3928174,436.1760000,2.2653400,15.7364000
HATS-8 b,HATS-8,294.9416887,-25.7483655,794.6370000,1.2305400,14.3370000
HATS-9 b,HATS-9,290.8101704,-20.1663771,638.7000000,1.5376400,13.0983000
HD 100546 b,HD 100546,173.3555116,-70.1947897,109.6770000,9.0892000,6.6551400
HD 100655 b,HD 100655,173.7653631,20.4415410,137.1780000,7.2613000,6.1788300
HD 100777 b,HD 100777,173.9646303,-4.7555425,49.5336000,20.1596000,8.2387000
HD 10180 c,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 10180 d,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 10180 e,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 10180 f,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 10180 g,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 10180 h,HD 10180,24.4731133,-60.5114881,38.9607000,25.6379000,7.1726100
HD 101930 b,HD 101930,175.8756080,-58.0053798,30.0274000,33.2740000,7.9666400
HD 102117 b,HD 102117,176.2097267,-58.7040134,39.5792000,25.2369000,7.2819100
HD 102195 b,HD 102195,176.4254063,2.8209912,29.3386000,34.0560000,7.8466500
HD 102272 b,HD 102272,176.5980316,14.1240201,347.0970000,2.8570800,8.4049900
HD 102329 b,HD 102329,176.6941567,3.4742143,217.1070000,4.5784200,7.5817200
HD 102329 c,HD 102329,176.6941567,3.4742143,217.1070000,4.5784200,7.5817200
HD 102365 b,HD 102365,176.6208003,-40.4986211,9.2894000,107.6210000,4.7110700
HD 102843 b,HD 102843,177.5854673,-1.2522989,62.7580000,15.9056000,9.0488300
HD 102956 b,HD 102956,177.8436988,57.6406584,121.8900000,8.1752800,7.6084400
HD 103197 b,HD 103197,178.2201971,-50.2927911,57.1463000,17.4700000,9.1642100
HD 103720 b,HD 103720,179.1713308,-2.7791393,45.5352000,21.9322000,9.2237600
HD 103774 b,HD 103774,179.2310729,-12.1079951,56.4089000,17.6990000,7.0093800
HD 103891 b,HD 103891,179.4382907,-8.5486195,55.5213000,17.9842000,6.4360000
HD 103949 b,HD 103949,179.5479558,-23.9241221,26.4997000,37.7076000,8.3847900
HD 104067 b,HD 104067,179.7923543,-20.3556058,20.3632000,49.0793000,7.6202900
HD 104067 c,HD 104067,179.7923543,-20.3556058,20.3632000,49.0793000,7.6202900
HD 10442 b,HD 10442,25.4715240,2.7044193,135.3740000,7.3590600,7.5774200
HD 104985 b,HD 104985,181.3157854,76.9053359,100.5760000,9.9146000,5.4969800
HD 105618 b,HD 105618,182.4021288,11.2115695,70.0837000,14.2400000,8.4669200
HD 105618 c,HD 105618,182.4021288,11.2115695,70.0837000,14.2400000,8.4669200
HD 105779 b,HD 105779,182.6612053,-16.9564908,55.2411000,18.0738000,8.4901800
HD 106252 b,HD 106252,183.3730583,10.0404302,38.1850000,26.1595000,7.2628100
HD 106270 b,HD 106270,183.4049258,-9.5135645,93.8080000,10.6318000,7.3953100
HD 106315 b,HD 106315,183.4724742,-0.3934357,109.3530000,9.1162900,8.8884100
HD 106315 c,HD 106315,183.4724742,-0.3934357,109.3530000,9.1162900,8.8884100
HD 10647 b,HD 10647,25.6233526,-53.7412852,17.3357000,57.6556000,5.3817800
HD 106515 A b,HD 106515 A,183.7762699,-7.2575413,34.0915000,29.3041000,7.7777000
HD 106906 b,HD 106906,184.4713308,-55.9755805,103.0290000,9.6773700,7.6863900
HD 10697 b,HD 10697,26.2324076,20.0826974,33.1205000,30.1639000,6.1028600
HD 107148 b,HD 107148,184.8059773,-3.3199927,49.4156000,20.2077000,7.8511100
HD 107148 c,HD 107148,184.8059773,-3.3199927,49.4156000,20.2077000,7.8511100
HD 108147 b,HD 108147,186.4409852,-64.0223492,38.9200000,25.6648000,6.8534500
HD 108202 b,HD 108202,186.4613189,-1.1109233,38.6846000,25.8212000,9.7827200
HD 108236 b,HD 108236,186.5740627,-51.3630519,64.5978000,15.4517000,9.0874500
HD 108236 c,HD 108236,186.5740627,-51.3630519,64.5978000,15.4517000,9.0874500
HD 108236 d,HD 108236,186.5740627,-51.3630519,64.5978000,15.4517000,9.0874500
HD 108236 e,HD 108236,186.5740627,-51.3630519,64.5978000,15.4517000,9.0874500
HD 108236 f,HD 108236,186.5740627,-51.3630519,64.5978000,15.4517000,9.0874500
HD 108341 b,HD 108341,186.8791724,-71.4224896,48.9102000,20.4167000,9.1433700
HD 108863 b,HD 108863,187.5826081,21.9480993,164.7420000,6.0417200,7.4542200
HD 108874 b,HD 108874,187.6126029,22.8794399,59.5175000,16.7730000,8.5750200
HD 108874 c,HD 108874,187.6126029,22.8794399,59.5175000,16.7730000,8.5750200
HD 109246 b,HD 109246,188.0271840,74.4893379,67.8349000,14.7128000,8.5873000
HD 109271 b,HD 109271,188.3973970,-11.6215204,55.8716000,17.8697000,7.8781600
HD 109271 c,HD 109271,188.3973970,-11.6215204,55.8716000,17.8697000,7.8781600
HD 109286 b,HD 109286,188.3958418,7.2809064,55.4156000,18.0167000,8.6159900
HD 109749 b,HD 109749,189.3173489,-40.8121458,63.0821000,15.8240000,8.0245600
HD 10975 b,HD 10975,27.1628025,37.9527542,116.5060000,8.5552700,5.6710300
HD 109833 b,HD 109833,189.7758591,-74.5740205,79.5561000,12.5408000,9.1365700
HD 109833 c,HD 109833,189.7758591,-74.5740205,79.5561000,12.5408000,9.1365700
HD 109988 b,HD 109988,189.8154662,-32.7263607,42.5279000,23.4851000,8.6605000
HD 110014 b,HD 110014,189.8111935,-7.9956702,100.7580000,9.9025900,4.3104800
HD 110067 b,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110067 c,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110067 d,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110067 e,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110067 f,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110067 g,HD 110067,189.8392243,20.0273377,32.1585000,31.0671000,8.1720800
HD 110082 b,HD 110082,192.5892855,-88.1211107,105.0960000,9.4862500,9.1152300
HD 110113 b,HD 110113,190.0365636,-44.3120777,106.3070000,9.3785200,9.9103600
HD 110113 c,HD 110113,190.0365636,-44.3120777,106.3070000,9.3785200,9.9103600
HD 110537 b,HD 110537,190.7462412,-4.0501059,45.0858000,22.1511000,7.6610500
HD 11112 b,HD 11112,27.0881399,-41.4944106,44.3804000,22.5035000,6.9665300
HD 111232 b,HD 111232,192.2159553,-68.4246679,28.9571000,34.5049000,7.4053500
HD 111232 c,HD 111232,192.2159553,-68.4246679,28.9571000,34.5049000,7.4053500
HD 111591 b,HD 111591,192.5725483,22.8631285,114.1660000,8.7307100,6.1521200
HD 111998 b,HD 111998,193.2953521,-3.5531133,33.2237000,30.0702000,5.9954800
HD 112300 b,HD 112300,193.8988441,3.3972376,62.0732400,16.1100000,2.3643100
HD 112570 b,HD 112570,194.2824262,46.1765638,101.1660000,9.8561300,5.8237500
HD 112640 b,HD 112640,194.2415171,67.2429122,323.3350000,3.0639700,6.0766400
HD 113337 b,HD 113337,195.4438496,63.6103280,36.1800000,27.6107000,5.9116800
HD 113337 c,HD 113337,195.4438496,63.6103280,36.1800000,27.6107000,5.9116800
HD 11343 c,HIP 8541,27.5271962,-54.4651633,155.1210000,6.4177700,7.5607500
HD 113538 b,HD 113538,196.2339330,-52.4463502,16.2817000,61.3899000,8.4428000
HD 113538 c,HD 113538,196.2339330,-52.4463502,16.2817000,61.3899000,8.4428000
HD 113996 b,HD 113996,196.7948740,27.6244384,116.3340000,8.5952100,4.2227400
HD 114082 b,HD 114082,197.3171237,-60.3084347,95.3906000,10.4547000,8.0939400
HD 114386 b,HD 114386,197.6652124,-35.0561807,27.9243000,35.7823000,8.4182300
HD 114729 b,HD 114729,198.1833997,-31.8746756,37.8063000,26.4217000,6.5138200
HD 114783 b,HD 114783,198.1818436,-2.2649921,21.0628000,47.4482000,7.3178300
HD 114783 c,HD 114783,198.1818436,-2.2649921,21.0628000,47.4482000,7.3178300
HD 11505 b,HD 11505,28.2750265,-1.3284416,38.9679000,25.6340000,7.2576500
HD 11506 b,HD 11506,28.2106607,-19.5073960,51.2610000,19.4792000,7.3738200
HD 11506 c,HD 11506,28.2106607,-19.5073960,51.2610000,19.4792000,7.3738200
HD 11506 d,HD 11506,28.2106607,-19.5073960,51.2610000,19.4792000,7.3738200
HD 115404 A b,HD 115404 A,199.2155793,17.0160384,10.9816000,91.0325000,6.2855800
HD 115404 A c,HD 115404 A,199.2155793,17.0160384,10.9816000,91.0325000,6.2855800
HD 115954 b,HD 115954,199.9853694,38.3691383,87.6437000,11.3810000,8.1873600
HD 116029 b,HD 116029,200.1646905,24.6484725,123.2450000,8.0852700,7.6090900
HD 116029 c,HD 116029,200.1646905,24.6484725,123.2450000,8.0852700,7.6090900
HD 117207 b,HD 117207,202.3368806,-35.5713041,32.3547000,30.8785000,7.0773700
HD 11755 b,HD 11755,29.7078360,73.1521372,235.0450000,4.2258600,6.4637800
HD 117618 b,HD 117618,203.1066418,-47.2719049,37.7781000,26.4417000,7.0216000
HD 118203 b,HD 118203,203.5099560,53.7281876,92.2589000,10.8102000,7.8925500
HD 118203 c,HD 118203,203.5099560,53.7281876,92.2589000,10.8102000,7.8925500
HD 11964 b,HD 11964,29.2884252,-10.2434693,33.5369000,29.7890000,6.2090000
HD 11964 c,HD 11964,29.2884252,-10.2434693,33.5369000,29.7890000,6.2090000
HD 11977 b,HD 11977,28.7347403,-67.6469871,67.9331000,14.6943000,4.4386300
HD 120084 b,HD 120084,205.6619890,78.0646376,103.0440000,9.6760200,5.6521100
HD 121504 b,HD 121504,209.3199062,-56.0404085,41.6592000,23.9754000,7.3902300
HD 12235 b,HD 12235,30.0391601,3.0959098,31.7627000,31.4552000,5.7408900
HD 12235 c,HD 12235,30.0391601,3.0959098,31.7627000,31.4552000,5.7408900
HD 122562 c,HD 122562,210.5886904,20.8810286,53.2528000,18.7496000,7.4131000
