RA,Dec,magnitude
25.357788,5.487627,3.970141
135.611629,-66.396499,3.970615
120.566278,2.335041,3.972009
305.965335,32.190135,3.972559
62.966459,-6.837216,3.973952
201.307306,54.987845,3.974355
59.741264,35.791042,3.974884
191.570150,-68.107978,3.980647
108.702667,-26.772632,3.982992
41.052222,49.228052,3.983001
3.651119,20.206708,3.984223
351.991499,6.378800,3.984580
220.489793,-37.793636,3.986582
271.364454,2.495224,3.987364
311.664442,16.123416,3.989937
333.469923,39.715011,3.990364
186.870153,-58.991750,3.996654
15.735512,7.890248,3.997180
274.965363,36.064730,3.997497
274.513325,-27.042662,3.998162
193.648175,-57.177984,3.999046
354.989351,5.624352,3.999258
219.471578,-49.425958,4.001947
71.375698,-3.254717,4.008290
125.157933,-77.484299,4.010928
26.348759,9.157990,4.012520
159.826486,-55.603246,4.012893
249.686529,48.928459,4.015113
308.303270,11.303179,4.015604
34.328856,33.846963,4.016055
154.903030,-55.029296,4.016970
119.214629,-22.880092,4.017603
326.632820,-2.212667,4.017610
107.784718,30.244948,4.020316
74.637090,1.713985,4.020653
326.127939,17.349971,4.023013
331.528548,-39.543909,4.023706
272.975573,31.405458,4.023982
338.839486,-0.117742,4.025545
165.457025,-2.484748,4.026126
146.631940,57.128216,4.028175
93.844165,29.496916,4.028311
311.523629,-25.271596,4.030625
330.971102,63.120180,4.031870
17.096328,-55.245619,4.032716
142.311195,-35.951312,4.032836
117.309528,-46.373170,4.034592
187.527041,69.200880,4.034973
174.237219,-0.823558,4.037508
303.942063,27.814253,4.037718
186.734050,28.268062,4.039674
184.608962,-64.003115,4.039910
171.220063,-17.683996,4.047225
229.457604,-30.148716,4.049004
320.561786,-16.834522,4.049088
194.730837,17.409593,4.049141
358.595930,57.499368,4.050132
196.594314,22.615992,4.051477
235.486469,-19.679289,4.051939
143.610953,-59.229727,4.052137
247.784648,-16.612898,4.052528
82.433262,-1.092352,4.052642
35.436644,-68.659404,4.053240
299.236840,-27.169971,4.053887
170.283727,6.029268,4.054757
159.687356,-59.182993,4.056845
39.870712,0.328497,4.057374
97.240754,20.212076,4.058969
255.782912,14.091670,4.059278
177.785754,-45.173505,4.060303
181.720764,-64.613895,4.060890
229.377706,-58.801812,4.060981
50.000344,-43.066553,4.063915
47.908087,19.726648,4.064342
61.174250,22.081670,4.065172
340.129159,44.276356,4.065224
45.597197,-23.624717,4.066773
215.138937,-37.885342,4.066854
131.593982,-13.547790,4.067170
341.674310,12.170694,4.069358
123.512428,-40.348179,4.069396
52.267196,59.940329,4.071776
288.885430,73.355938,4.072930
5.035610,-64.869617,4.073510
159.306617,-27.412543,4.074122
198.518106,-2.806993,4.074166
309.584602,-1.105205,4.074997
349.706129,-32.532377,4.076891
105.018260,76.977349,4.077846
281.415481,20.544817,4.078641
316.487168,-17.233137,4.078666
92.812173,-65.588888,4.080623
141.163417,26.182114,4.080853
25.915332,50.688669,4.081212
104.066632,-48.721107,4.081483
269.449149,-41.716361,4.083907
233.700271,10.538881,4.084449
293.523260,7.378243,4.087266
321.611716,-65.362640,4.089133
241.851564,-20.868965,4.090471
105.939560,-15.633338,4.090562
197.964282,27.882105,4.093279
188.431428,41.358777,4.094672
112.278790,31.785435,4.094832
225.724909,2.091365,4.094921
300.013789,17.516449,4.095845
9.637782,29.310628,4.096830
287.368566,-37.904903,4.097298
300.704649,67.873776,4.099271
121.067426,-32.674800,4.099488
129.410907,-42.989037,4.099751
99.472556,-18.237520,4.103014
261.592559,-24.175829,4.104882
109.153459,-23.315577,4.106995
68.913826,10.160614,4.107345
129.689237,3.341364,4.107481
122.148456,-2.983801,4.109110
226.110558,26.947626,4.109814
76.891910,-63.399879,4.110050
244.314001,59.755135,4.111553
39.898388,-68.266947,4.112274
120.305857,-1.392942,4.112860
56.711257,-23.252077,4.113062
295.262284,17.475895,4.113627
222.158449,-36.634902,4.116181
79.544217,33.370898,4.116195
13.252085,-1.144330,4.116363
177.060905,-66.814979,4.117007
36.406098,50.278564,4.117402
8.249997,62.931773,4.118094
326.362155,61.120797,4.121482
333.762613,57.043803,4.122015
237.816034,20.978000,4.122148
94.138068,-35.140124,4.122158
96.224589,49.287883,4.122197
292.666081,-2.788935,4.122641
54.122565,48.192516,4.123160
90.014005,-3.074586,4.124239
245.159046,-24.169404,4.124845
33.249880,8.846697,4.125624
319.479555,34.896871,4.126832
171.152350,-10.859217,4.127171
335.889996,52.228217,4.130943
248.525667,42.437206,4.132682
64.120535,-59.302900,4.134786
94.998290,-2.944486,4.134867
129.413724,5.703754,4.136101
99.136824,38.445417,4.140064
42.647189,38.318157,4.140083
107.966081,-0.492743,4.140848
358.122000,19.120130,4.140898
54.217232,0.399525,4.141093
100.997028,13.227768,4.142492
206.419399,-33.044368,4.144167
3.615397,-7.780482,4.147413
355.102613,44.333848,4.147998
205.402798,-8.702808,4.148621
231.121793,37.377554,4.150256
14.301460,23.417449,4.152097
78.322858,2.861256,4.153730
41.236830,10.113962,4.153745
102.463789,-53.622367,4.155083
177.163377,-35.986955,4.156404
241.647999,-36.802414,4.156569
332.496782,33.178132,4.157007
112.449093,12.006478,4.158181
351.209535,62.282760,4.159009
340.164060,-27.043622,4.161008
346.670498,-23.743142,4.164140
307.395779,62.994049,4.164901
275.385933,49.121819,4.165178
283.054290,-62.187650,4.165446
66.342853,22.293674,4.167236
184.585799,-79.312183,4.167445
214.094707,46.089012,4.169044
79.565519,42.791975,4.171068
295.024201,18.013801,4.171155
51.168948,64.585994,4.171272
101.965123,2.412106,4.171695
87.457574,-56.166990,4.172709
56.581671,23.948144,4.172742
101.905066,-8.998497,4.173226
118.325618,-48.102908,4.174098
290.805324,-44.800018,4.178862
319.353969,39.394664,4.179437
172.578809,-3.003571,4.179657
63.807953,-7.668078,4.179894
42.273032,-32.405189,4.179921
247.845498,-34.704450,4.183035
326.698411,49.309557,4.184846
54.273585,-40.274704,4.186450
64.007328,-51.485829,4.187571
210.431310,-45.603489,4.187586
305.025263,68.880436,4.187609
275.074732,21.961030,4.187761
158.803364,-39.562578,4.187924
340.896652,-18.830500,4.189073
242.192242,44.935070,4.190117
301.846379,-52.880742,4.191610
261.838736,-29.867648,4.191681
343.608481,84.346282,4.192744
76.102363,-35.483166,4.194447
122.372115,-47.345239,4.196464
41.978024,29.246563,4.197216
17.915448,30.089519,4.198022
11.637177,15.475288,4.199376
246.755956,-18.456349,4.199642
36.746469,-47.703866,4.201355
318.335991,-70.126351,4.203653
41.030577,-13.858794,4.205342
265.353306,-12.875551,4.205563
193.359481,-40.179005,4.207996
188.015645,-16.196264,4.209557
193.735384,47.196687,4.211225
246.025620,-20.037526,4.212595
73.512550,66.342708,4.212864
196.794879,27.624429,4.212999
144.612967,4.649066,4.213269
134.621876,11.857542,4.214905
344.108322,49.733532,4.216367
225.527094,25.007920,4.218185
79.893857,-13.176791,4.218469
180.754740,-63.312900,4.220316
130.052791,64.328054,4.222566
196.727477,-49.906303,4.224331
210.411717,1.544435,4.224652
68.376714,-29.767701,4.224946
66.577450,22.813375,4.228601
148.717305,-19.009519,4.228612
279.527017,39.668363,4.229909
248.150406,11.487689,4.232570
306.979922,-28.260999,4.232796
325.482003,71.311873,4.234787
303.349940,56.568085,4.235856
61.645919,50.351100,4.236291
329.479867,-54.992599,4.239373
233.232316,31.359078,4.239580
88.594824,20.275852,4.241686
272.807218,-45.954581,4.242866
147.919289,-46.547576,4.243141
77.286608,-8.754094,4.243453
260.078666,18.056828,4.244999
236.609889,7.352759,4.246856
46.639593,-6.088597,4.247278
287.087651,-40.496819,4.249207
55.708052,-37.313829,4.250111
87.293328,39.180961,4.250250
331.609474,-13.869932,4.250913
317.398959,-11.371759,4.251080
234.117411,15.101475,4.251103
69.539901,12.510771,4.253432
354.534334,43.268068,4.253719
228.579949,-70.079513,4.253746
309.181853,-2.550023,4.255721
246.931074,-7.598612,4.255892
53.447197,-21.633007,4.256469
351.345858,23.404262,4.258092
63.883664,8.892258,4.259019
346.974507,75.387361,4.260484
56.302163,24.467064,4.261022
135.022293,-41.253379,4.261435
86.192893,-65.735476,4.261497
284.237527,-67.233423,4.262779
337.876686,-32.346159,4.263408
272.020868,-28.457233,4.265147
97.964010,-23.418395,4.266358
255.264827,-4.222993,4.267726
130.806063,3.398658,4.267924
236.015079,77.794484,4.267973
322.181482,-21.807204,4.268466
14.651599,-29.357431,4.268622
282.801083,59.388467,4.268622
300.889798,-37.941067,4.268914
215.081352,-56.386529,4.271601
157.758468,-73.221458,4.271682
343.009143,43.312522,4.272408
184.748410,-55.143050,4.273186
115.123808,87.019958,4.274878
318.936953,-15.171482,4.277318
269.625616,30.189291,4.277984
10.331400,-46.084992,4.280406
73.158111,36.703172,4.280531
73.223539,-5.452585,4.281291
242.998856,-19.460816,4.281346
109.677012,-24.954364,4.282144
355.843183,10.331589,4.282568
136.632212,38.452148,4.284234
17.777434,55.149813,4.288004
272.145257,-63.669411,4.289329
116.530670,18.509768,4.289497
352.289022,12.760676,4.290279
260.252826,-21.113837,4.290967
68.548349,-8.231333,4.292685
101.832516,8.037203,4.293932
201.002311,-64.535765,4.294250
66.372938,17.927769,4.295662
260.207129,-12.846869,4.296322
143.555796,36.397457,4.297111
130.154229,-59.760982,4.297206
310.012162,-18.138756,4.298475
119.906390,-60.587013,4.298846
105.214369,-51.402496,4.298885
144.205534,-49.354834,4.299023
297.641714,38.722886,4.299452
189.811182,-7.995673,4.300346
177.420892,-63.788460,4.300467
312.370931,-46.226711,4.303025
47.822283,39.611601,4.303629
89.384194,-35.283236,4.304050
9.220292,33.719328,4.304680
269.772019,-30.253063,4.304892
113.513059,-22.295860,4.305430
294.180317,-1.286696,4.306137
211.511393,-41.179722,4.308290
322.249222,22.179464,4.308809
346.719415,-43.520413,4.309135
281.755605,18.182028,4.311657
270.014202,16.750869,4.313834
83.705170,9.489575,4.313984
44.568055,-40.304622,4.315228
99.819687,-14.145791,4.315678
326.236872,-33.026201,4.315844
233.545981,-10.065575,4.316157
281.193297,37.605210,4.316457
129.973099,-17.303661,4.317508
116.663826,37.517453,4.318050
346.778078,25.468130,4.318158
1.333868,-5.707223,4.318301
164.179793,-37.138320,4.319348
330.949870,64.628367,4.319749
10.838426,-57.463012,4.321069
263.054908,86.586700,4.321091
311.337506,57.578671,4.321310
70.561262,22.956827,4.321627
143.619422,69.830684,4.322646
330.872408,-56.797255,4.322904
212.211557,77.547658,4.323840
358.694087,0.109250,4.324624
98.744028,-52.975562,4.325825
253.501719,10.165206,4.326058
72.477448,37.488454,4.326641
266.890075,-27.830835,4.327284
310.864628,15.074388,4.329188
88.110130,1.855102,4.329378
136.286587,-72.602729,4.329505
7.886938,-62.958461,4.329929
41.277322,-18.572409,4.330868
42.618004,-75.067065,4.331589
165.038739,-42.225841,4.333380
272.189540,20.814528,4.334155
331.420251,5.058981,4.335281
52.478079,58.878746,4.335814
276.337693,-20.541791,4.336602
346.046909,50.052836,4.337494
132.108127,5.837682,4.339961
221.309975,16.964043,4.340529
166.634749,-62.424073,4.341425
283.687052,22.645081,4.341644
72.653017,8.900050,4.341834
218.671038,29.745712,4.341964
299.934112,-35.276420,4.342102
278.375967,-42.312601,4.342406
88.526682,-63.087335,4.344005
14.165468,59.180855,4.345562
22.547614,6.143618,4.346833
215.773041,-27.754538,4.347290
353.243261,-37.818178,4.347513
114.869164,17.674517,4.348118
313.031660,27.096693,4.348585
11.181444,48.284330,4.349490
28.389050,3.187644,4.350665
